"Item Type","Product ID","Product SKU"
"  Rule",333199,1-02044
"  Rule",333200,1-02045
"  Rule",333201,1-07307
"  Rule",333202,1-07308
"  Rule",333203,1-07309
"  Rule",333204,1-07311
"  Rule",333205,1-07312
"  Rule",333206,1-07313
"  Rule",333207,1-07314
Product,177926,0-07291
"  SKU",222526,1-07291
"  SKU",222527,1-07292
"  SKU",222528,1-07293
"  SKU",222529,1-07294
"  SKU",222530,1-07295
"  SKU",222531,1-07296
"  SKU",222532,1-07443
"  SKU",222533,1-19473
"  SKU",222534,1-19496
"  SKU",222535,1-19708
"  Rule",333208,1-07291
"  Rule",333209,1-07292
"  Rule",333210,1-07293
"  Rule",333211,1-07294
"  Rule",333212,1-07295
"  Rule",333213,1-07296
"  Rule",333214,1-07443
"  Rule",333215,1-19473
"  Rule",333216,1-19496
"  Rule",333217,1-19708
Product,177927,0-02538
"  SKU",222536,1-02538
"  SKU",222537,1-02539
"  SKU",222538,1-45431
"  Rule",333218,1-02538
"  Rule",333219,1-02539
"  Rule",333220,1-45431
Product,177928,0-21978
"  SKU",222539,1-21978
"  SKU",222540,1-21979
"  SKU",222541,1-21980
"  Rule",333221,1-21978
"  Rule",333222,1-21979
"  Rule",333223,1-21980
Product,177929,0-15825
"  SKU",222542,1-15825
"  SKU",222543,1-15826
"  Rule",333224,1-15825
"  Rule",333225,1-15826
Product,177930,2-54386
Product,177931,2-15785
Product,177932,2-15786
Product,177933,0-15830
"  SKU",222544,1-15830
"  SKU",222545,1-15842
"  SKU",222546,1-15913
"  SKU",222547,1-15917
"  SKU",222548,1-15956
"  Rule",333226,1-15830
"  Rule",333227,1-15842
"  Rule",333228,1-15913
"  Rule",333229,1-15917
"  Rule",333230,1-15956
Product,177934,2-49635
Product,177935,0-15316
"  SKU",222549,1-15316
"  SKU",222550,1-15317
"  SKU",222551,1-15318
"  Rule",333231,1-15316
"  Rule",333232,1-15317
"  Rule",333233,1-15318
Product,177936,2-20379
Product,177937,2-43794
Product,177938,0-22389
"  SKU",222552,1-22389
"  SKU",222553,1-22390
"  Rule",333234,1-22389
"  Rule",333235,1-22390
Product,177939,0-22391
"  SKU",222554,1-22391
"  SKU",222555,1-22392
"  SKU",222556,1-22393
"  SKU",222557,1-22394
"  SKU",222558,1-22395
"  SKU",222559,1-22396
"  Rule",333236,1-22391
"  Rule",333237,1-22392
"  Rule",333238,1-22393
"  Rule",333239,1-22394
"  Rule",333240,1-22395
"  Rule",333241,1-22396
Product,177940,0-11876
"  SKU",222560,1-11876
"  SKU",222561,1-11881
"  SKU",222562,1-11882
"  SKU",222563,1-11883
"  SKU",222564,1-14293
"  SKU",222565,1-14294
"  SKU",222566,1-14295
"  Rule",333242,1-11876
"  Rule",333243,1-11881
"  Rule",333244,1-11882
"  Rule",333245,1-11883
"  Rule",333246,1-14293
"  Rule",333247,1-14294
"  Rule",333248,1-14295
Product,177941,0-00479
"  SKU",222567,1-00479
"  SKU",222568,1-00481
"  SKU",222569,1-00482
"  SKU",222570,1-00483
"  Rule",333249,1-00479
"  Rule",333250,1-00481
"  Rule",333251,1-00482
"  Rule",333252,1-00483
Product,177942,0-26084
"  SKU",222571,1-26084
"  SKU",222572,1-26085
"  SKU",222573,1-26086
"  Rule",333253,1-26084
"  Rule",333254,1-26085
"  Rule",333255,1-26086
Product,177943,2-12532
Product,177944,0-14874
"  SKU",222574,1-14874
"  SKU",222575,1-14875
"  SKU",222576,1-23786
"  Rule",333256,1-14874
"  Rule",333257,1-14875
"  Rule",333258,1-23786
Product,177945,2-30092
Product,177946,2-06324
Product,177947,2-30506
Product,177948,2-30094
Product,177949,2-22197
Product,177950,2-30507
Product,177951,2-05998
Product,177952,2-30133
Product,177953,0-22373
"  SKU",222577,1-22373
"  SKU",222578,1-22374
"  SKU",222579,1-22375
"  Rule",333259,1-22373
"  Rule",333260,1-22374
"  Rule",333261,1-22375
Product,177954,0-12070
"  SKU",222580,1-12070
"  SKU",222581,1-12071
"  SKU",222582,1-12072
"  Rule",333262,1-12070
"  Rule",333263,1-12071
"  Rule",333264,1-12072
Product,177955,0-08247
"  SKU",222583,1-08247
"  SKU",222584,1-08248
"  SKU",222585,1-08249
"  Rule",333265,1-08247
"  Rule",333266,1-08248
"  Rule",333267,1-08249
Product,177956,2-02410
Product,177957,2-32958
Product,177958,2-66139
Product,177959,2-28076
Product,177960,0-50568
"  SKU",222586,1-50568
"  SKU",222587,1-50569
"  Rule",333268,1-50568
"  Rule",333269,1-50569
Product,177961,2-50678
Product,177962,2-50567
Product,177963,2-17301
Product,177964,0-31605
"  SKU",222588,1-31605
"  SKU",222589,1-31606
"  SKU",222590,1-31607
"  Rule",333270,1-31605
"  Rule",333271,1-31606
"  Rule",333272,1-31607
Product,177965,2-06058
Product,177966,0-21996
"  SKU",222591,1-21996
"  SKU",222592,1-23559
"  SKU",222593,1-23942
"  SKU",222594,1-23944
"  SKU",222595,1-24090
"  SKU",222596,1-24091
"  SKU",222597,1-24092
"  SKU",222598,1-24104
"  Rule",333273,1-21996
"  Rule",333274,1-23559
"  Rule",333275,1-23942
"  Rule",333276,1-23944
"  Rule",333277,1-24090
"  Rule",333278,1-24091
"  Rule",333279,1-24092
"  Rule",333280,1-24104
Product,177967,0-18106
"  SKU",222599,1-18106
"  SKU",222600,1-18157
"  SKU",222601,1-18158
"  Rule",333281,1-18106
"  Rule",333282,1-18157
"  Rule",333283,1-18158
Product,177968,2-30577
Product,177969,2-32932
Product,177970,0-46842
"  SKU",222602,1-46842
"  SKU",222603,1-46844
"  Rule",333284,1-46842
"  Rule",333285,1-46844
Product,177971,2-64451
Product,177972,2-22477
Product,177973,2-14179
Product,177974,2-00301
Product,177975,0-31085
"  SKU",222604,1-31085
"  SKU",222605,1-31086
"  SKU",222606,1-31087
"  Rule",333286,1-31085
"  Rule",333287,1-31086
"  Rule",333288,1-31087
Product,177976,0-29351
"  SKU",222607,1-29351
"  SKU",222608,1-29352
"  Rule",333289,1-29351
"  Rule",333290,1-29352
Product,177977,2-30567
Product,177978,0-07002
"  SKU",222609,1-07002
"  SKU",222610,1-07004
"  SKU",222611,1-07005
"  Rule",333291,1-07002
"  Rule",333292,1-07004
"  Rule",333293,1-07005
Product,177979,0-55573
"  SKU",222612,1-55573
"  SKU",222613,1-55574
"  SKU",222614,1-55575
"  Rule",333294,1-55573
"  Rule",333295,1-55574
"  Rule",333296,1-55575
Product,177980,0-18184
"  SKU",222615,1-18184
"  SKU",222616,1-18191
"  SKU",222617,1-18192
"  Rule",333297,1-18184
"  Rule",333298,1-18191
"  Rule",333299,1-18192
Product,177981,2-32973
Product,177982,0-11621
"  SKU",222618,1-11621
"  SKU",222619,1-11622
"  SKU",222620,1-11623
"  Rule",333300,1-11621
"  Rule",333301,1-11622
"  Rule",333302,1-11623
Product,177983,0-11615
"  SKU",222621,1-11615
"  SKU",222622,1-11616
"  SKU",222623,1-11617
"  Rule",333303,1-11615
"  Rule",333304,1-11616
"  Rule",333305,1-11617
Product,177984,0-06361
"  SKU",222624,1-06361
"  SKU",222625,1-06362
"  Rule",333306,1-06361
"  Rule",333307,1-06362
Product,177985,0-32971
"  SKU",222626,1-32971
"  SKU",222627,1-32972
"  Rule",333308,1-32971
"  Rule",333309,1-32972
Product,177986,2-13809
Product,177987,0-26063
"  SKU",222628,1-26063
"  SKU",222629,1-26065
"  Rule",333310,1-26063
"  Rule",333311,1-26065
Product,177988,2-32751
Product,177989,2-32753
Product,177990,0-51477
"  SKU",222630,1-51477
"  SKU",222631,1-51478
"  SKU",222632,1-51479
"  SKU",222633,1-51480
"  Rule",333312,1-51477
"  Rule",333313,1-51478
"  Rule",333314,1-51479
"  Rule",333315,1-51480
Product,177991,2-15190
Product,177992,2-15189
Product,177993,2-15787
Product,177994,0-08184
"  SKU",222634,1-08184
"  SKU",222635,1-08185
"  SKU",222636,1-08186
"  Rule",333316,1-08184
"  Rule",333317,1-08185
"  Rule",333318,1-08186
Product,177995,0-35256
"  SKU",222637,1-35256
"  SKU",222638,1-35257
"  SKU",222639,1-35260
"  Rule",333319,1-35256
"  Rule",333320,1-35257
"  Rule",333321,1-35260
Product,177996,2-13697
Product,177997,0-35110
"  SKU",222640,1-35110
"  SKU",222641,1-35112
"  SKU",222642,1-35113
"  SKU",222643,1-35114
"  Rule",333322,1-35110
"  Rule",333323,1-35112
"  Rule",333324,1-35113
"  Rule",333325,1-35114
Product,177998,0-51665
"  SKU",222644,1-51665
"  SKU",222645,1-51666
"  SKU",222646,1-51667
"  SKU",222647,1-51668
"  Rule",333326,1-51665
"  Rule",333327,1-51666
"  Rule",333328,1-51667
"  Rule",333329,1-51668
Product,177999,0-00996
"  SKU",222648,1-00996
"  SKU",222649,1-00997
"  SKU",222650,1-00999
"  SKU",222651,1-01037
"  Rule",333330,1-00996
"  Rule",333331,1-00997
"  Rule",333332,1-00999
"  Rule",333333,1-01037
Product,178000,2-02726
Product,178001,2-02727
Product,178002,0-00736
"  SKU",222652,1-00736
"  SKU",222653,1-00737
"  SKU",222654,1-00738
"  SKU",222655,1-00739
"  SKU",222656,1-00740
"  Rule",333334,1-00736
"  Rule",333335,1-00737
"  Rule",333336,1-00738
"  Rule",333337,1-00739
"  Rule",333338,1-00740
Product,178003,0-22529
"  SKU",222657,1-22529
"  SKU",222658,1-22530
"  SKU",222659,1-22531
"  SKU",222660,1-22532
"  SKU",222661,1-22533
"  SKU",222662,1-22534
"  Rule",333339,1-22529
"  Rule",333340,1-22530
"  Rule",333341,1-22531
"  Rule",333342,1-22532
"  Rule",333343,1-22533
"  Rule",333344,1-22534
Product,178004,0-08143
"  SKU",222663,1-08143
"  SKU",222664,1-08144
"  SKU",222665,1-08145
"  SKU",222666,1-08146
"  SKU",222667,1-08147
"  SKU",222668,1-08148
"  SKU",222669,1-08149
"  SKU",222670,1-08187
"  Rule",333345,1-08143
"  Rule",333346,1-08144
"  Rule",333347,1-08145
"  Rule",333348,1-08146
"  Rule",333349,1-08147
"  Rule",333350,1-08148
"  Rule",333351,1-08149
"  Rule",333352,1-08187
Product,178005,0-50657
"  SKU",222671,1-50657
"  SKU",222672,1-50659
"  SKU",222673,1-50667
"  SKU",222674,1-50668
"  Rule",333353,1-50657
"  Rule",333354,1-50659
"  Rule",333355,1-50667
"  Rule",333356,1-50668
Product,178006,0-56263
"  SKU",222675,1-56263
"  SKU",222676,1-56272
"  SKU",222677,1-56273
"  SKU",222678,1-56274
"  SKU",222679,1-56276
"  SKU",222680,1-56278
"  SKU",222681,1-56285
"  SKU",222682,1-56298
"  SKU",222683,1-56299
"  SKU",222684,1-56300
"  Rule",333357,1-56263
"  Rule",333358,1-56272
"  Rule",333359,1-56273
"  Rule",333360,1-56274
"  Rule",333361,1-56276
"  Rule",333362,1-56278
"  Rule",333363,1-56285
"  Rule",333364,1-56298
"  Rule",333365,1-56299
"  Rule",333366,1-56300
Product,178007,0-27305
"  SKU",222685,1-27305
"  SKU",222686,1-27306
"  SKU",222687,1-27307
"  Rule",333367,1-27305
"  Rule",333368,1-27306
"  Rule",333369,1-27307
Product,178008,2-20269
Product,178009,2-21055
Product,178010,0-08595
"  SKU",222688,1-08595
"  SKU",222689,1-08596
"  SKU",222690,1-08597
"  SKU",222691,1-08600
"  SKU",222692,1-08601
"  SKU",222693,1-08602
"  Rule",333370,1-08595
"  Rule",333371,1-08596
"  Rule",333372,1-08597
"  Rule",333373,1-08600
"  Rule",333374,1-08601
"  Rule",333375,1-08602
Product,178011,2-18573
Product,178012,0-18569
"  SKU",222694,1-18569
"  SKU",222695,1-18570
"  Rule",333376,1-18569
"  Rule",333377,1-18570
Product,178013,0-08607
"  SKU",222696,1-08607
"  SKU",222697,1-08608
"  SKU",222698,1-08609
"  SKU",222699,1-08610
"  Rule",333378,1-08607
"  Rule",333379,1-08608
"  Rule",333380,1-08609
"  Rule",333381,1-08610
Product,178014,0-14806
"  SKU",222700,1-14806
"  SKU",222701,1-14807
"  SKU",222702,1-14808
"  Rule",333382,1-14806
"  Rule",333383,1-14807
"  Rule",333384,1-14808
Product,178015,0-05804
"  SKU",222703,1-05804
"  SKU",222704,1-05805
"  SKU",222705,1-05806
"  Rule",333385,1-05804
"  Rule",333386,1-05805
"  Rule",333387,1-05806
Product,178016,0-14110
"  SKU",222706,1-14110
"  SKU",222707,1-14111
"  SKU",222708,1-14112
"  Rule",333388,1-14110
"  Rule",333389,1-14111
"  Rule",333390,1-14112
Product,178017,0-54211
"  SKU",222709,1-54211
"  SKU",222710,1-54212
"  Rule",333391,1-54211
"  Rule",333392,1-54212
Product,178018,2-30599
Product,178019,2-30509
Product,178020,0-02548
"  SKU",222711,1-02548
"  SKU",222712,1-02550
"  SKU",222713,1-02551
"  Rule",333393,1-02548
"  Rule",333394,1-02550
"  Rule",333395,1-02551
Product,178021,2-51292
Product,178022,0-03210
"  SKU",222714,1-03210
"  SKU",222715,1-03211
"  SKU",222716,1-03212
"  SKU",222717,1-09026
"  SKU",222718,1-09027
"  SKU",222719,1-09028
"  Rule",333396,1-03210
"  Rule",333397,1-03211
"  Rule",333398,1-03212
"  Rule",333399,1-09026
"  Rule",333400,1-09027
"  Rule",333401,1-09028
Product,178023,2-15366
Product,178024,2-10191
Product,178025,2-33333
Product,178026,2-10134
Product,178027,2-11041
Product,178028,0-11037
"  SKU",222720,1-11037
"  SKU",222721,1-11038
"  SKU",222722,1-11039
"  SKU",222723,1-11040
"  SKU",222724,1-12970
"  Rule",333402,1-11037
"  Rule",333403,1-11038
"  Rule",333404,1-11039
"  Rule",333405,1-11040
"  Rule",333406,1-12970
Product,178029,2-26914
Product,178030,0-11632
"  SKU",222725,1-11632
"  SKU",222726,1-11633
"  Rule",333407,1-11632
"  Rule",333408,1-11633
Product,178031,0-25125
"  SKU",222727,1-25125
"  SKU",222728,1-25126
"  SKU",222729,1-25127
"  Rule",333409,1-25125
"  Rule",333410,1-25126
"  Rule",333411,1-25127
Product,178032,0-25128
"  SKU",222730,1-25128
"  SKU",222731,1-25129
"  SKU",222732,1-25130
"  Rule",333412,1-25128
"  Rule",333413,1-25129
"  Rule",333414,1-25130
Product,178033,0-25118
"  SKU",222733,1-25118
"  SKU",222734,1-25119
"  SKU",222735,1-25120
"  SKU",222736,1-25121
"  Rule",333415,1-25118
"  Rule",333416,1-25119
"  Rule",333417,1-25120
"  Rule",333418,1-25121
Product,178034,0-25122
"  SKU",222737,1-25122
"  SKU",222738,1-25123
"  SKU",222739,1-25124
"  Rule",333419,1-25122
"  Rule",333420,1-25123
"  Rule",333421,1-25124
Product,178035,2-48712
Product,178036,0-23271
"  SKU",222740,1-23271
"  SKU",222741,1-23272
"  Rule",333422,1-23271
"  Rule",333423,1-23272
Product,178037,0-15723
"  SKU",222742,1-15723
"  SKU",222743,1-15724
"  SKU",222744,1-16090
"  SKU",222745,1-16091
"  SKU",222746,1-16092
"  SKU",222747,1-19129
"  SKU",222748,1-19130
"  SKU",222749,1-19131
"  SKU",222750,1-19132
"  SKU",222751,1-19133
"  SKU",222752,1-19134
"  SKU",222753,1-20048
"  SKU",222754,1-20049
"  SKU",222755,1-20050
"  Rule",333424,1-15723
"  Rule",333425,1-15724
"  Rule",333426,1-16090
"  Rule",333427,1-16091
"  Rule",333428,1-16092
"  Rule",333429,1-19129
"  Rule",333430,1-19130
"  Rule",333431,1-19131
"  Rule",333432,1-19132
"  Rule",333433,1-19133
"  Rule",333434,1-19134
"  Rule",333435,1-20048
"  Rule",333436,1-20049
"  Rule",333437,1-20050
Product,178038,2-08933
Product,178039,0-08939
"  SKU",222756,1-08939
"  SKU",222757,1-08940
"  SKU",222758,1-08941
"  SKU",222759,1-08942
"  SKU",222760,1-24307
"  Rule",333438,1-08939
"  Rule",333439,1-08940
"  Rule",333440,1-08941
"  Rule",333441,1-08942
"  Rule",333442,1-24307
Product,178040,2-12252
Product,178041,2-49044
Product,178042,2-53965
Product,178043,2-53966
Product,178044,0-05872
"  SKU",222761,1-05872
"  SKU",222762,1-05892
"  Rule",333443,1-05872
"  Rule",333444,1-05892
Product,178045,0-05871
"  SKU",222763,1-05871
"  SKU",222764,1-05891
"  Rule",333445,1-05871
"  Rule",333446,1-05891
Product,178046,2-40888
Product,178047,2-32957
Product,178048,2-13730
Product,178049,0-35600
"  SKU",222765,1-35600
"  SKU",222766,1-35601
"  Rule",333447,1-35600
"  Rule",333448,1-35601
Product,178050,0-14772
"  SKU",222767,1-14772
"  SKU",222768,1-14773
"  SKU",222769,1-14774
"  SKU",222770,1-14775
"  SKU",222771,1-14776
"  Rule",333449,1-14772
"  Rule",333450,1-14773
"  Rule",333451,1-14774
"  Rule",333452,1-14775
"  Rule",333453,1-14776
Product,178051,2-03863
Product,178052,0-35612
"  SKU",222772,1-35612
"  SKU",222773,1-35614
"  Rule",333454,1-35612
"  Rule",333455,1-35614
Product,178053,0-14778
"  SKU",222774,1-14778
"  SKU",222775,1-14779
"  SKU",222776,1-14780
"  Rule",333456,1-14778
"  Rule",333457,1-14779
"  Rule",333458,1-14780
Product,178054,2-06694
Product,178055,0-06705
"  SKU",222777,1-06705
"  SKU",222778,1-06706
"  SKU",222779,1-06707
"  Rule",333459,1-06705
"  Rule",333460,1-06706
"  Rule",333461,1-06707
Product,178056,0-10358
"  SKU",222780,1-10358
"  SKU",222781,1-10359
"  SKU",222782,1-10360
"  SKU",222783,1-16643
"  Rule",333462,1-10358
"  Rule",333463,1-10359
"  Rule",333464,1-10360
"  Rule",333465,1-16643
Product,178057,0-23006
"  SKU",222784,1-23006
"  SKU",222785,1-23007
"  SKU",222786,1-23008
"  Rule",333466,1-23006
"  Rule",333467,1-23007
"  Rule",333468,1-23008
Product,178058,2-20737
Product,178059,0-00404
"  SKU",222787,1-00404
"  SKU",222788,1-00405
"  Rule",333469,1-00404
"  Rule",333470,1-00405
Product,178060,0-22972
"  SKU",222789,1-22972
"  SKU",222790,1-22973
"  SKU",222791,1-22974
"  Rule",333471,1-22972
"  Rule",333472,1-22973
"  Rule",333473,1-22974
Product,178061,2-20740
Product,178062,0-07237
"  SKU",222792,1-07237
"  SKU",222793,1-07238
"  Rule",333474,1-07237
"  Rule",333475,1-07238
Product,178063,2-52066
Product,178064,0-09109
"  SKU",222794,1-09109
"  SKU",222795,1-09110
"  SKU",222796,1-09111
"  SKU",222797,1-09112
"  SKU",222798,1-09113
"  Rule",333476,1-09109
"  Rule",333477,1-09110
"  Rule",333478,1-09111
"  Rule",333479,1-09112
"  Rule",333480,1-09113
Product,178065,0-14827
"  SKU",222799,1-14827
"  SKU",222800,1-14828
"  SKU",222801,1-14829
"  SKU",222802,1-14861
"  SKU",222803,1-14862
"  SKU",222804,1-14863
"  Rule",333481,1-14827
"  Rule",333482,1-14828
"  Rule",333483,1-14829
"  Rule",333484,1-14861
"  Rule",333485,1-14862
"  Rule",333486,1-14863
Product,178066,0-09105
"  SKU",222805,1-09105
"  SKU",222806,1-09106
"  SKU",222807,1-09107
"  SKU",222808,1-09108
"  Rule",333487,1-09105
"  Rule",333488,1-09106
"  Rule",333489,1-09107
"  Rule",333490,1-09108
Product,178067,0-01036
"  SKU",222809,1-01036
"  SKU",222810,1-52996
"  Rule",333491,1-01036
"  Rule",333492,1-52996
Product,178068,2-09318
Product,178069,2-06251
Product,178070,0-06250
"  SKU",222811,1-06250
"  SKU",222812,1-06252
"  Rule",333493,1-06250
"  Rule",333494,1-06252
Product,178071,2-12680
Product,178072,0-23848
"  SKU",222813,1-23848
"  SKU",222814,1-23863
"  Rule",333495,1-23848
"  Rule",333496,1-23863
Product,178073,2-05977
Product,178074,2-12494
Product,178075,2-35593
Product,178076,2-17152
Product,178077,0-25171
"  SKU",222815,1-25171
"  SKU",222816,1-25172
"  SKU",222817,1-25173
"  Rule",333497,1-25171
"  Rule",333498,1-25172
"  Rule",333499,1-25173
Product,178078,0-35028
"  SKU",222818,1-35028
"  SKU",222819,1-35029
"  Rule",333500,1-35028
"  Rule",333501,1-35029
Product,178079,0-09250
"  SKU",222820,1-09250
"  SKU",222821,1-09251
"  SKU",222822,1-09252
"  SKU",222823,1-20445
"  SKU",222824,1-20446
"  Rule",333502,1-09250
"  Rule",333503,1-09251
"  Rule",333504,1-09252
"  Rule",333505,1-20445
"  Rule",333506,1-20446
Product,178080,0-12368
"  SKU",222825,1-12368
"  SKU",222826,1-12808
"  Rule",333507,1-12368
"  Rule",333508,1-12808
Product,178081,0-14686
"  SKU",222827,1-14686
"  SKU",222828,1-14687
"  Rule",333509,1-14686
"  Rule",333510,1-14687
Product,178082,0-00006
"  SKU",222829,1-00006
"  SKU",222830,1-00007
"  Rule",333511,1-00006
"  Rule",333512,1-00007
Product,178083,0-06735
"  SKU",222831,1-06735
"  SKU",222832,1-06736
"  SKU",222833,1-06737
"  Rule",333513,1-06735
"  Rule",333514,1-06736
"  Rule",333515,1-06737
Product,178084,0-00002
"  SKU",222834,1-00002
"  SKU",222835,1-00005
"  Rule",333516,1-00002
"  Rule",333517,1-00005
Product,178085,0-06764
"  SKU",222836,1-06764
"  SKU",222837,1-06765
"  SKU",222838,1-06766
"  SKU",222839,1-06767
"  Rule",333518,1-06764
"  Rule",333519,1-06765
"  Rule",333520,1-06766
"  Rule",333521,1-06767
Product,178086,0-14704
"  SKU",222840,1-14704
"  SKU",222841,1-14705
"  Rule",333522,1-14704
"  Rule",333523,1-14705
Product,178087,0-06786
"  SKU",222842,1-06786
"  SKU",222843,1-06787
"  SKU",222844,1-06788
"  SKU",222845,1-06789
"  Rule",333524,1-06786
"  Rule",333525,1-06787
"  Rule",333526,1-06788
"  Rule",333527,1-06789
Product,178088,0-14731
"  SKU",222846,1-14731
"  SKU",222847,1-14732
"  SKU",222848,1-14733
"  SKU",222849,1-14734
"  Rule",333528,1-14731
"  Rule",333529,1-14732
"  Rule",333530,1-14733
"  Rule",333531,1-14734
Product,178089,0-08200
"  SKU",222850,1-08200
"  SKU",222851,1-08203
"  SKU",222852,1-08204
"  SKU",222853,1-08205
"  Rule",333532,1-08200
"  Rule",333533,1-08203
"  Rule",333534,1-08204
"  Rule",333535,1-08205
Product,178090,0-23463
"  SKU",222854,1-23463
"  SKU",222855,1-23464
"  SKU",222856,1-23465
"  Rule",333536,1-23463
"  Rule",333537,1-23464
"  Rule",333538,1-23465
Product,178091,0-06348
"  SKU",222857,1-06348
"  SKU",222858,1-06349
"  SKU",222859,1-06350
"  Rule",333539,1-06348
"  Rule",333540,1-06349
"  Rule",333541,1-06350
Product,178092,0-06351
"  SKU",222860,1-06351
"  SKU",222861,1-06352
"  Rule",333542,1-06351
"  Rule",333543,1-06352
Product,178093,2-14751
Product,178094,2-04962
Product,178095,2-13486
Product,178096,2-22464
Product,178097,0-18813
"  SKU",222862,1-18813
"  SKU",222863,1-18814
"  SKU",222864,1-18815
"  Rule",333544,1-18813
"  Rule",333545,1-18814
"  Rule",333546,1-18815
Product,178098,0-00010
"  SKU",222865,1-00010
"  SKU",222866,1-00016
"  SKU",222867,1-00017
"  Rule",333547,1-00010
"  Rule",333548,1-00016
"  Rule",333549,1-00017
Product,178099,2-13484
Product,178100,2-13481
Product,178101,2-22466
Product,178102,0-08210
"  SKU",222868,1-08210
"  SKU",222869,1-08211
"  Rule",333550,1-08210
"  Rule",333551,1-08211
Product,178103,0-14961
"  SKU",222870,1-14961
"  SKU",222871,1-14962
"  SKU",222872,1-14963
"  SKU",222873,1-14964
"  SKU",222874,1-14965
"  SKU",222875,1-14966
"  Rule",333552,1-14961
"  Rule",333553,1-14962
"  Rule",333554,1-14963
"  Rule",333555,1-14964
"  Rule",333556,1-14965
"  Rule",333557,1-14966
Product,178104,0-45126
"  SKU",222876,1-45126
"  SKU",222877,1-45127
"  SKU",222878,1-45128
"  SKU",222879,1-45129
"  Rule",333558,1-45126
"  Rule",333559,1-45127
